"cbsa_code","state_code","county_code","site_number","date_local","parameter_code","units_of_measure","sample_duration","aqi","arithmetic_mean","marathon"
"14460","25","025","0042","2003-04-21","44201","Parts per million","1 HOUR",NA,0.026696,"Boston"
"14460","25","009","2006","2003-04-21","44201","Parts per million","1 HOUR",NA,0.03787,"Boston"
"14460","25","009","4004","2003-04-21","44201","Parts per million","1 HOUR",NA,0.04413,"Boston"
"14460","25","017","1102","2003-04-21","44201","Parts per million","1 HOUR",NA,0.036696,"Boston"
"14460","25","021","3003","2003-04-21","44201","Parts per million","1 HOUR",NA,0.051478,"Boston"
"14460","25","025","0041","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",67,0.049708,"Boston"
"14460","25","025","0042","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",40,0.027125,"Boston"
"14460","25","009","2006","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",47,0.037083,"Boston"
"14460","25","009","4004","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",54,0.045833,"Boston"
"14460","25","017","1102","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",58,0.037667,"Boston"
"14460","25","021","3003","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",71,0.046917,"Boston"
"14460","25","025","0041","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",67,0.049708,"Boston"
"14460","25","025","0042","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",40,0.027125,"Boston"
"14460","25","009","2006","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",47,0.037083,"Boston"
"14460","25","009","4004","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",54,0.045833,"Boston"
"14460","25","017","1102","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",58,0.037667,"Boston"
"14460","25","021","3003","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",71,0.046917,"Boston"
"14460","25","025","0041","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",67,0.050824,"Boston"
"14460","25","025","0042","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",40,0.032529,"Boston"
"14460","25","009","2006","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",47,0.038824,"Boston"
"14460","25","009","4004","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",54,0.049059,"Boston"
"14460","25","017","1102","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",58,0.043765,"Boston"
"14460","25","021","3003","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",71,0.046471,"Boston"
"14460","25","025","0002","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",55,11.1,"Boston"
"14460","25","025","0027","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Boston"
"14460","25","025","0027","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",59,13.4,"Boston"
"14460","25","025","0042","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7,"Boston"
"14460","25","025","0043","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",47,8.4,"Boston"
"14460","25","023","0004","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7,"Boston"
"14460","25","009","5005","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",48,8.7,"Boston"
"14460","25","009","2006","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",41,7.4,"Boston"
"14460","33","015","0014","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7.1,"Boston"
"14460","25","025","0002","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",55,11.1,"Boston"
"14460","25","025","0027","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Boston"
"14460","25","025","0027","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",59,13.4,"Boston"
"14460","25","025","0042","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7,"Boston"
"14460","25","025","0043","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",47,8.4,"Boston"
"14460","25","023","0004","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7,"Boston"
"14460","25","009","5005","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",48,8.7,"Boston"
"14460","25","009","2006","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",41,7.4,"Boston"
"14460","33","015","0014","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7.1,"Boston"
"14460","25","025","0002","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",55,11.1,"Boston"
"14460","25","025","0027","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Boston"
"14460","25","025","0027","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",59,13.4,"Boston"
"14460","25","025","0042","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7,"Boston"
"14460","25","025","0043","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",47,8.4,"Boston"
"14460","25","023","0004","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7,"Boston"
"14460","25","009","5005","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",48,8.7,"Boston"
"14460","25","009","2006","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",41,7.4,"Boston"
"14460","33","015","0014","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7.1,"Boston"
"14460","25","025","0002","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",55,11.1,"Boston"
"14460","25","025","0027","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Boston"
"14460","25","025","0027","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",59,13.4,"Boston"
"14460","25","025","0042","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7,"Boston"
"14460","25","025","0043","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",47,8.4,"Boston"
"14460","25","023","0004","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7,"Boston"
"14460","25","009","5005","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",48,8.7,"Boston"
"14460","25","009","2006","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",41,7.4,"Boston"
"14460","33","015","0014","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7.1,"Boston"
"14460","25","025","0002","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",55,11.1,"Boston"
"14460","25","025","0027","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Boston"
"14460","25","025","0027","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",59,13.4,"Boston"
"14460","25","025","0042","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7,"Boston"
"14460","25","025","0043","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",47,8.4,"Boston"
"14460","25","023","0004","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7,"Boston"
"14460","25","009","5005","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",48,8.7,"Boston"
"14460","25","009","2006","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",41,7.4,"Boston"
"14460","33","015","0014","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7.1,"Boston"
"14460","25","025","0002","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",55,11.1,"Boston"
"14460","25","025","0027","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Boston"
"14460","25","025","0027","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",59,13.4,"Boston"
"14460","25","025","0042","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7,"Boston"
"14460","25","025","0043","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",47,8.4,"Boston"
"14460","25","023","0004","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7,"Boston"
"14460","25","009","5005","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",48,8.7,"Boston"
"14460","25","009","2006","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",41,7.4,"Boston"
"14460","33","015","0014","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7.1,"Boston"
"14460","25","025","0002","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",55,11.1,"Boston"
"14460","25","025","0027","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Boston"
"14460","25","025","0027","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",59,13.4,"Boston"
"14460","25","025","0042","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7,"Boston"
"14460","25","025","0043","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",47,8.4,"Boston"
"14460","25","023","0004","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7,"Boston"
"14460","25","009","5005","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",48,8.7,"Boston"
"14460","25","009","2006","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",41,7.4,"Boston"
"14460","33","015","0014","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7.1,"Boston"
"14460","25","025","0002","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",55,11.1,"Boston"
"14460","25","025","0027","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Boston"
"14460","25","025","0027","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",59,13.4,"Boston"
"14460","25","025","0042","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7,"Boston"
"14460","25","025","0043","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",47,8.4,"Boston"
"14460","25","023","0004","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7,"Boston"
"14460","25","009","5005","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",48,8.7,"Boston"
"14460","25","009","2006","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",41,7.4,"Boston"
"14460","33","015","0014","2003-04-21","88101","Micrograms/cubic meter (LC)","24 HOUR",39,7.1,"Boston"
"14460","25","025","0042","2003-04-21","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",56,11.7,"Boston"
"14460","25","025","0042","2003-04-21","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,11.709091,"Boston"
"14460","25","025","0043","2003-04-21","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",39,7.1,"Boston"
"14460","25","025","0043","2003-04-21","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,7.1125,"Boston"
"14460","25","025","0042","2003-04-21","88502","Micrograms/cubic meter (LC)","24 HOUR",50,9,"Boston"
"14460","25","025","0042","2003-04-21","88502","Micrograms/cubic meter (LC)","24 HOUR",52,9.4,"Boston"
"14460","33","015","0014","2003-04-21","88502","Micrograms/cubic meter (LC)","24 HOUR",41,7.4,"Boston"
"14460","33","017","3002","2003-04-21","44201","Parts per million","1 HOUR",NA,0.040333,"Boston"
"14460","33","015","0013","2003-04-21","44201","Parts per million","1 HOUR",NA,0.033917,"Boston"
"14460","33","015","0015","2003-04-21","44201","Parts per million","1 HOUR",NA,0.034667,"Boston"
"14460","33","015","0012","2003-04-21","44201","Parts per million","1 HOUR",NA,0.034667,"Boston"
"14460","33","017","3002","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",49,0.041458,"Boston"
"14460","33","015","0013","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",50,0.03575,"Boston"
"14460","33","015","0015","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",47,0.039417,"Boston"
"14460","33","015","0012","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",42,0.037667,"Boston"
"14460","33","017","3002","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",49,0.041458,"Boston"
"14460","33","015","0013","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",50,0.03575,"Boston"
"14460","33","015","0015","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",47,0.039417,"Boston"
"14460","33","015","0012","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",42,0.037667,"Boston"
"14460","33","017","3002","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",49,0.044824,"Boston"
"14460","33","015","0013","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",50,0.040882,"Boston"
"14460","33","015","0015","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",47,0.046765,"Boston"
"14460","33","015","0012","2003-04-21","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",42,0.043588,"Boston"
"14460","25","025","0041","2004-04-19","44201","Parts per million","1 HOUR",NA,0.05615,"Boston"
"14460","25","025","0042","2004-04-19","44201","Parts per million","1 HOUR",NA,0.055792,"Boston"
"14460","25","009","2006","2004-04-19","44201","Parts per million","1 HOUR",NA,0.048875,"Boston"
"14460","25","009","4004","2004-04-19","44201","Parts per million","1 HOUR",NA,0.054875,"Boston"
"14460","25","017","1102","2004-04-19","44201","Parts per million","1 HOUR",NA,0.056478,"Boston"
"14460","25","021","3003","2004-04-19","44201","Parts per million","1 HOUR",NA,0.058,"Boston"
"14460","25","025","0041","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",90,0.053824,"Boston"
"14460","25","025","0042","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",87,0.054667,"Boston"
"14460","25","009","2006","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",64,0.050042,"Boston"
"14460","25","009","4004","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",90,0.055708,"Boston"
"14460","25","017","1102","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",100,0.0575,"Boston"
"14460","25","021","3003","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",97,0.057,"Boston"
"14460","25","025","0041","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",90,0.053824,"Boston"
"14460","25","025","0042","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",87,0.054667,"Boston"
"14460","25","009","2006","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",64,0.050042,"Boston"
"14460","25","009","4004","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",90,0.055708,"Boston"
"14460","25","017","1102","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",100,0.0575,"Boston"
"14460","25","021","3003","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",97,0.057,"Boston"
"14460","25","025","0041","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",90,0.0581,"Boston"
"14460","25","025","0042","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",87,0.057765,"Boston"
"14460","25","009","2006","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",64,0.054588,"Boston"
"14460","25","009","4004","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",90,0.060353,"Boston"
"14460","25","017","1102","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",100,0.061765,"Boston"
"14460","25","021","3003","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",97,0.060882,"Boston"
"14460","25","025","0027","2004-04-19","88101","Micrograms/cubic meter (LC)","24 HOUR",71,20.1,"Boston"
"14460","25","025","0042","2004-04-19","88101","Micrograms/cubic meter (LC)","24 HOUR",75,21.9,"Boston"
"14460","25","025","0027","2004-04-19","88101","Micrograms/cubic meter (LC)","24 HOUR",71,20.1,"Boston"
"14460","25","025","0042","2004-04-19","88101","Micrograms/cubic meter (LC)","24 HOUR",75,21.9,"Boston"
"14460","25","025","0027","2004-04-19","88101","Micrograms/cubic meter (LC)","24 HOUR",71,20.1,"Boston"
"14460","25","025","0042","2004-04-19","88101","Micrograms/cubic meter (LC)","24 HOUR",75,21.9,"Boston"
"14460","25","025","0027","2004-04-19","88101","Micrograms/cubic meter (LC)","24 HOUR",71,20.1,"Boston"
"14460","25","025","0042","2004-04-19","88101","Micrograms/cubic meter (LC)","24 HOUR",75,21.9,"Boston"
"14460","25","025","0027","2004-04-19","88101","Micrograms/cubic meter (LC)","24 HOUR",71,20.1,"Boston"
"14460","25","025","0042","2004-04-19","88101","Micrograms/cubic meter (LC)","24 HOUR",75,21.9,"Boston"
"14460","25","025","0027","2004-04-19","88101","Micrograms/cubic meter (LC)","24 HOUR",71,20.1,"Boston"
"14460","25","025","0042","2004-04-19","88101","Micrograms/cubic meter (LC)","24 HOUR",75,21.9,"Boston"
"14460","25","025","0027","2004-04-19","88101","Micrograms/cubic meter (LC)","24 HOUR",71,20.1,"Boston"
"14460","25","025","0042","2004-04-19","88101","Micrograms/cubic meter (LC)","24 HOUR",75,21.9,"Boston"
"14460","25","025","0027","2004-04-19","88101","Micrograms/cubic meter (LC)","24 HOUR",71,20.1,"Boston"
"14460","25","025","0042","2004-04-19","88101","Micrograms/cubic meter (LC)","24 HOUR",75,21.9,"Boston"
"14460","25","025","0042","2004-04-19","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",85,27.3,"Boston"
"14460","25","025","0042","2004-04-19","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,27.375,"Boston"
"14460","25","025","0043","2004-04-19","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",76,22.4,"Boston"
"14460","25","025","0043","2004-04-19","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,22.4625,"Boston"
"14460","33","015","0014","2004-04-19","44201","Parts per million","1 HOUR",NA,0.066333,"Boston"
"14460","33","015","0016","2004-04-19","44201","Parts per million","1 HOUR",NA,0.053087,"Boston"
"14460","33","015","0014","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",93,0.061143,"Boston"
"14460","33","015","0016","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",77,0.052708,"Boston"
"14460","33","015","0014","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",93,0.061143,"Boston"
"14460","33","015","0016","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",77,0.052708,"Boston"
"14460","33","015","0014","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",93,0.061143,"Boston"
"14460","33","015","0016","2004-04-19","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",77,0.056647,"Boston"
"14460","25","017","0009","2005-04-18","44201","Parts per million","1 HOUR",NA,0.034625,"Boston"
"14460","33","015","0014","2005-04-18","44201","Parts per million","1 HOUR",NA,0.030261,"Boston"
