"Race (0=Boston, 1=Chicago, 2=NYC, 3=TC, 4=D)",Year,"Sex (0=F, 1=M)",Flag,Age (yr),%CR,"Td, C","Tw, C",%rh,"Tg, C",SR W/m2,DP,Wind,WBGT
4,2005,1,Yellow,42,19.93056449,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,43,13.19274785,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,44,24.89391796,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,45,31.16883117,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,46,39.61681882,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,47,27.82563971,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,48,30.51305131,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,49,24.5981741,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,50,30.11444002,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,51,31.11739745,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,52,45.84029832,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,53,39.6939694,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,54,39.86112897,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,55,43.08859457,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,56,49.32493249,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,57,54.14684326,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,58,46.11032532,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,59,79.90227594,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,60,46.11032532,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,61,48.50199306,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,62,55.9598817,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,63,36.7365308,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,64,63.43062878,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,65,71.01710171,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,66,82.17821782,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,67,74.79747975,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,68,85.572843,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,69,117.9246496,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,70,85.63713514,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,71,183.4769191,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,72,65.79657966,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,73,144.9787836,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,75,109.7981227,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2005,1,Yellow,81,172.315803,19.66666667,14.09259259,55.66666667,37.16666667,869.0866667,10.33333333,8.333333333,19.26481481
4,2004,1,Green,15,77.97351164,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,16,89.09605246,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,17,44.07869358,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,18,50.88080237,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,19,50.16073036,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,20,19.48051948,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,21,33.45763148,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,22,25.43397197,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,23,33.12331233,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,24,21.56358493,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,25,22.28365694,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,26,25.69114054,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,27,29.63867815,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,28,6.956409927,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,29,20.65063649,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,30,6.454931207,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,31,9.10376752,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,32,8.01080108,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,33,11.76546226,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,34,7.226436929,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,35,19.35193519,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,36,31.52886717,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,37,10.05529124,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,38,25.76829111,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,39,35.86215764,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,40,25.8068664,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,41,20.75350392,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,42,14.00282885,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,43,19.67339591,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,44,9.502378809,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,45,22.51510865,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,46,29.75440401,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,47,40.61977626,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,48,26.17976083,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,49,32.58325833,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,50,38.78102096,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,51,38.98675582,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,52,37.97093995,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,53,50.76507651,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,54,41.77703485,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,55,45.17166002,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,56,43.12716986,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,57,11.66259483,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,58,57.37430886,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,59,44.6701813,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,60,41.5327247,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,61,58.57014273,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,62,43.191462,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,63,62.27337019,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,64,78.25639707,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,65,102.970297,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,66,128.7128713,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,67,61.90047576,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,68,121.8464704,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,69,135.4764048,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,70,87.2315803,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,71,67.99537097,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,72,134.3834383,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,73,128.4428443,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,74,116.6645236,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,76,114.3242896,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,78,125.253954,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2004,1,Green,80,170.2070207,17.25,9.993055556,0.415,30.37847222,786.7925,4,14,14.79583333
4,2003,1,Yellow,14,159.5345249,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,15,108.3065449,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,16,84.83991256,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,17,40.22116497,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,18,47.4476019,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,19,57.58004372,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,20,37.31516009,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,21,12.20264884,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,22,20.70207021,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,23,30.16587373,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,24,7.406454931,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,25,10.0810081,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,26,5.387681625,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,27,6.82782564,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,28,8.126526938,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,29,6.480648065,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,30,4.050405041,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,31,4.924778192,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,32,1.350135014,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,33,3.111739745,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,34,14.68432558,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,35,5.284814196,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,36,20.56062749,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,37,25.7168574,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,38,23.91667738,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,39,20.76636235,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,40,16.1759033,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,41,18.79902276,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,42,5.966310917,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,43,5.799151344,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,44,20.49633535,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,45,27.06699241,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,46,24.73961682,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,47,25.7168574,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,48,29.13719943,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,49,30.96309631,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,50,38.25382538,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,51,28.70001286,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,52,39.08962325,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,53,40.22116497,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,54,36.69795551,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,55,45.2488106,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,56,48.27054134,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,57,69.30693069,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,58,54.98264112,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,59,51.85804295,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,60,50.36646522,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,61,43.65436544,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,62,65.20509194,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,63,85.08422271,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,64,91.4877202,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,65,61.93905105,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,66,76.2119069,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,67,134.3577215,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,68,144.1044104,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,69,87.65590845,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,70,53.79966568,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,71,129.2272084,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,72,132.4418156,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,73,109.5280957,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,77,157.708628,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,78,83.84981355,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2003,1,Yellow,79,92.90214736,22,14.93472222,0.4825,37.63125,889.58,10.5,11.25,20.18055556
4,2002,1,Green,14,53.92824997,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,15,79.90227594,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,16,53.67108139,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,17,64.09926707,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,18,55.20123441,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,19,18.76044747,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,20,9.283785521,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,21,31.6317346,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,22,35.46354635,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,23,29.43294329,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,24,9.258068664,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,25,5.593416485,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,26,10.00385753,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,27,4.281856757,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,28,3.291757747,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,29,2.391667738,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,30,2.751703742,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,31,21.80789508,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,32,1.028674296,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,33,10.14530024,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,34,2.803137457,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,35,4.423299473,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,36,22.55368394,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,37,13.78423557,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,38,17.41031246,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,39,3.497492606,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,40,22.02648836,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,41,25.87115854,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,42,6.403497493,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,43,28.77716343,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,44,30.66735245,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,45,26.48836312,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,46,34.42201363,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,47,18.02751704,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,48,26.79696541,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,49,38.16381638,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,50,28.14710042,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,51,13.83566928,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,52,39.68111097,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,53,31.79889418,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,54,36.40221165,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,55,51.21512151,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,56,48.45055934,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,57,44.27157001,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,58,48.63057734,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,59,46.08460846,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,60,45.54455446,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,61,57.02713128,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,62,53.31104539,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,63,91.65487977,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,64,92.16921692,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,65,64.7421885,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,66,81.11096824,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,67,73.31876045,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,68,54.45544554,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,70,119.6991128,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,71,82.71827183,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,72,95.6538511,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,75,136.9422657,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,76,148.1290986,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2002,1,Green,78,128.9957567,15.25,14.59305556,0.9375,30.00069444,701.38,14.225,9.75,17.74027778
4,2001,1,Yellow,14,126.1026103,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,15,150.6236338,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,16,118.297544,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,17,85.752861,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,18,44.2201363,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,19,37.59804552,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,20,41.05696284,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,21,37.43088595,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,22,6.159187347,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,23,26.82268227,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,24,14.72290086,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,25,10.67249582,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,26,30.46161759,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,27,17.89893275,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,28,4.564742189,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,29,9.733830526,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,30,3.703227466,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,31,6.454931207,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,32,8.718014659,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,33,36.42792851,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
4,2001,1,Yellow,34,4.963353478,19.52,14.58111111,0.614,34.31166667,909.474,11.74,12.8,19.02111111
